# codeml m1 output parser
# PYTHON VERSION: 2.7.5
# Script call:    /home/gt156213e/bin/core/hyphy-interface/hyphy_to_csv.py -i phodopus-4spec-mg94/ -d ../data/psun-transcripts.tab -m mg94 -o phodopus-4spec-mg94.csv --overwrite
# Runtime:        10/20/2021 09:04:33
# ----------------
# IO OPTIONS
# Input directory:       phodopus-4spec-mg94/
# Hyphy model:           mg94
# Metadata file:         ../data/psun-transcripts.tab
# Output file:           phodopus-4spec-mg94.csv
# --overwrite set:       Overwriting previous output file.
# ----------------
# 10.20.2021 | 09:04:33 Reading metadata file: ../data/psun-transcripts.tab
# Features read:         27988
# ----------------
# 10.20.2021 | 09:04:33 Begin parsing Hyphy output...
file,id,chr,start,end,dn,ds,dn/ds,lrt,pval
Psun_T000024136.NT.trim.NT.macse.trim.filter.json,Psun_T000024136,ScmyWZ3_2948_HRSCAF_3022,23415045,23430178,0.00436560980888,0.283411354908,0.0191765865573,107.487437539,0
Psun_T000003959.NT.trim.NT.macse.trim.filter.json,Psun_T000003959,ScmyWZ3_6734_HRSCAF_6862,2003108,2006410,0.0244401549248,0.279392836479,0.0655543990454,53.888887563,2.12163620006e-13
Psun_T000020408.NT.trim.NT.macse.trim.filter.json,Psun_T000020408,ScmyWZ3_6520_HRSCAF_6643,1393523,1405621,0.00686579357348,0.248443710995,0.0309721279823,22.0314579285,2.68218220567e-06
Psun_T000017989.NT.trim.NT.macse.trim.filter.json,Psun_T000017989,ScmyWZ3_1570_HRSCAF_1621,155456180,155470798,0.0294119466854,0.241081530136,0.150542737256,18.9225585886,1.36133351183e-05
Psun_T000019888.NT.trim.NT.macse.trim.filter.json,Psun_T000019888,ScmyWZ3_6009_HRSCAF_6127,108438705,108452126,0.0108715789587,0.210132603269,0.0633117192454,55.2010525735,1.08801856413e-13
Psun_T000003340.NT.trim.NT.macse.trim.filter.json,Psun_T000003340,ScmyWZ3_7291_HRSCAF_7434,246903395,246928356,0.0441240574482,0.204911556471,0.293840663417,56.0740387074,6.98330282489e-14
Psun_T000005172.NT.trim.NT.macse.trim.filter.json,Psun_T000005172,ScmyWZ3_6734_HRSCAF_6862,77402819,77421662,0.00617096250969,0.161598726562,0.0463492761173,94.4404490565,0
Psun_T000009234.NT.trim.NT.macse.trim.filter.json,Psun_T000009234,ScmyWZ3_3985_HRSCAF_4074,148582593,148596233,0.00464162136124,0.168210394092,0.0464659873174,31.5316065912,1.96220237836e-08
Psun_T000022711.NT.trim.NT.macse.trim.filter.json,Psun_T000022711,ScmyWZ3_7747_HRSCAF_7900,102367823,102468343,0.0106672224775,0.17909578345,0.0724752618989,422.76456384,0
Psun_T000026820.NT.trim.NT.macse.trim.filter.json,Psun_T000026820,ScmyWZ3_6728_HRSCAF_6856,19930903,19933446,0.00914584435266,0.259320390462,0.0393337843884,82.0622284957,0
Psun_T000014648.NT.trim.NT.macse.trim.filter.json,Psun_T000014648,ScmyWZ3_3390_HRSCAF_3471,109030487,109040882,0.00192668163568,0.21023352102,0.0102788355474,218.3676334,0
Psun_T000025660.NT.trim.NT.macse.trim.filter.json,Psun_T000025660,ScmyWZ3_7752_HRSCAF_7914,13061161,13063166,0.00169036701175,0.116957679668,0.0162620969417,45.4636814657,1.55495616383e-11
Psun_T000012039.NT.trim.NT.macse.trim.filter.json,Psun_T000012039,ScmyWZ3_3742_HRSCAF_3828,150212209,150219825,0.0229410402127,0.079496824042,0.423884646101,2.09627478582,0.147658506997
Psun_T000012631.NT.trim.NT.macse.trim.filter.json,Psun_T000012631,ScmyWZ3_3742_HRSCAF_3828,175137599,175157319,0.007840093899,0.199331376207,0.0481068055367,173.908970886,0
Psun_T000019072.NT.trim.NT.macse.trim.filter.json,Psun_T000019072,ScmyWZ3_6009_HRSCAF_6127,68902608,68944026,0.0287330776923,0.172948366242,0.242579621232,51.7569477977,6.28164187333e-13
Psun_T000004510.NT.trim.NT.macse.trim.filter.json,Psun_T000004510,ScmyWZ3_6734_HRSCAF_6862,20540956,20580073,0.00178341956955,0.158295110129,0.0139305649373,176.127783716,0
Psun_T000015183.NT.trim.NT.macse.trim.filter.json,Psun_T000015183,ScmyWZ3_3390_HRSCAF_3471,164130758,164152801,0.0476430149637,0.24610034043,0.222030337338,47.6264721679,5.15676390478e-12
Psun_T000003564.NT.trim.NT.macse.trim.filter.json,Psun_T000003564,ScmyWZ3_7291_HRSCAF_7434,268828981,268835174,0.0581322529845,0.194342948274,0.350471849808,21.5076774948,3.52414912974e-06
Psun_T000010842.NT.trim.NT.macse.trim.filter.json,Psun_T000010842,ScmyWZ3_3742_HRSCAF_3828,32927061,32929225,0.00813119427161,0.350064118033,0.0281081676758,46.8645070925,7.60680407552e-12
Psun_T000013565.NT.trim.NT.macse.trim.filter.json,Psun_T000013565,ScmyWZ3_3390_HRSCAF_3471,10397600,10415426,0.0513368431073,0.256438494511,0.238033341551,85.1050880001,0
Psun_T000017208.NT.trim.NT.macse.trim.filter.json,Psun_T000017208,ScmyWZ3_1570_HRSCAF_1621,133028374,133030760,0.00162945356739,0.07725687004,0.0142449531087,39.1446900816,3.93532095799e-10
Psun_T000015418.NT.trim.NT.macse.trim.filter.json,Psun_T000015418,ScmyWZ3_1570_HRSCAF_1621,20488003,20497348,0.0135586941909,0.442178952219,0.040089950785,78.6165680642,0
Psun_T000019416.NT.trim.NT.macse.trim.filter.json,Psun_T000019416,ScmyWZ3_6009_HRSCAF_6127,89442558,89469764,0.0187296205446,0.234772640682,0.122669366518,50.2918430457,1.32494015759e-12
Psun_T000017945.NT.trim.NT.macse.trim.filter.json,Psun_T000017945,ScmyWZ3_1570_HRSCAF_1621,154657035,154661800,0.0282145830417,0.242531378287,0.136185183896,83.0628759635,0
Psun_T000013622.NT.trim.NT.macse.trim.filter.json,Psun_T000013622,ScmyWZ3_3390_HRSCAF_3471,12992223,13003095,6.65970996118e-10,0.21462185326,0,22.9526034584,1.66045175565e-06
Psun_T000023906.NT.trim.NT.macse.trim.filter.json,Psun_T000023906,ScmyWZ3_2948_HRSCAF_3022,7508660,7528365,0.0379316235549,0.217360609503,0.236103012143,26.4233665591,2.74203258765e-07
Psun_T000022188.NT.trim.NT.macse.trim.filter.json,Psun_T000022188,ScmyWZ3_7747_HRSCAF_7900,26828579,26840858,0.039343840742,0.304667913463,0.166759608509,9.69538312013,0.00184731562832
Psun_T000012742.NT.trim.NT.macse.trim.filter.json,Psun_T000012742,ScmyWZ3_3742_HRSCAF_3828,176479694,176481853,0.0223756017852,0.150544588342,0.194765400124,17.8013518394,2.45208962822e-05
Psun_T000012917.NT.trim.NT.macse.trim.filter.json,Psun_T000012917,ScmyWZ3_3742_HRSCAF_3828,180175598,180179620,0.0230651098972,0.234612148954,0.118561940971,42.2102562248,8.19689871534e-11
Psun_T000014663.NT.trim.NT.macse.trim.filter.json,Psun_T000014663,ScmyWZ3_3390_HRSCAF_3471,109387101,109401729,0.0267557510576,0.220563176716,0.14336527862,27.8288433209,1.32535440955e-07
Psun_T000006170.NT.trim.NT.macse.trim.filter.json,Psun_T000006170,ScmyWZ3_6734_HRSCAF_6862,157824054,157843711,0.100659308325,0.19230164746,0.665144101522,4.74876570015,0.0293193175034
Psun_T000027575.NT.trim.NT.macse.trim.filter.json,Psun_T000027575,ScmyWZ3_3188_HRSCAF_3267,213257,222040,0.0175711841457,0.18668969866,0.113395271756,50.4908947044,1.19715348745e-12
Psun_T000007152.NT.trim.NT.macse.trim.filter.json,Psun_T000007152,ScmyWZ3_6734_HRSCAF_6862,245009980,245013905,0.0247689590854,0.276323513078,0.077351972391,63.5869151154,1.55431223448e-15
Psun_T000015356.NT.trim.NT.macse.trim.filter.json,Psun_T000015356,ScmyWZ3_1570_HRSCAF_1621,15970833,15975699,0.0369485245925,0.345004254756,0.151327222813,20.2168162332,6.91424519095e-06
Psun_T000000703.NT.trim.NT.macse.trim.filter.json,Psun_T000000703,ScmyWZ3_7291_HRSCAF_7434,41221384,41244715,0.0266293244228,0.168842740797,0.18847869049,27.8253461344,1.32775223816e-07
Psun_T000007888.NT.trim.NT.macse.trim.filter.json,Psun_T000007888,ScmyWZ3_3985_HRSCAF_4074,287615,311913,0.039924067479,0.133674391237,0.401133450131,9.0449550001,0.00263420712861
Psun_T000008956.NT.trim.NT.macse.trim.filter.json,Psun_T000008956,ScmyWZ3_3985_HRSCAF_4074,139176885,139210184,0.0391092044601,0.211118009908,0.279923003678,50.4971584549,1.19337872917e-12
Psun_T000005520.NT.trim.NT.macse.trim.filter.json,Psun_T000005520,ScmyWZ3_6734_HRSCAF_6862,113534385,113550425,0.00589614280449,0.156362144919,0.0548253264436,61.4305205665,4.55191440096e-15
Psun_T000015611.NT.trim.NT.macse.trim.filter.json,Psun_T000015611,ScmyWZ3_1570_HRSCAF_1621,53210337,53236058,0.00905204052026,0.172448090977,0.0728624924353,57.2982670319,3.74145159299e-14
Psun_T000008528.NT.trim.NT.macse.trim.filter.json,Psun_T000008528,ScmyWZ3_3985_HRSCAF_4074,81718081,81744606,0.0183201712124,0.124358592031,0.162043992495,38.183526173,6.43937791978e-10
Psun_T000016255.NT.trim.NT.macse.trim.filter.json,Psun_T000016255,ScmyWZ3_1570_HRSCAF_1621,93146656,93161772,6.53519238514e-10,0.0903638289546,0,18.2690386895,1.91799311593e-05
Psun_T000000975.NT.trim.NT.macse.trim.filter.json,Psun_T000000975,ScmyWZ3_7291_HRSCAF_7434,88184032,88191455,0.0972235050611,0.224404985544,0.588411009281,13.7166430094,0.000212562460625
Psun_T000017982.NT.trim.NT.macse.trim.filter.json,Psun_T000017982,ScmyWZ3_1570_HRSCAF_1621,155225427,155232590,0.0193740524353,0.349104717881,0.05487146901,36.5064785285,1.5215967375e-09
Psun_T000009054.NT.trim.NT.macse.trim.filter.json,Psun_T000009054,ScmyWZ3_3985_HRSCAF_4074,145616256,145636199,0.00483714697227,0.282766900886,0.0225474576883,63.4013270173,1.66533453694e-15
Psun_T000016229.NT.trim.NT.macse.trim.filter.json,Psun_T000016229,ScmyWZ3_1570_HRSCAF_1621,92145269,92183061,0.0292850778329,0.260945905745,0.128677036256,156.82776031,0
Psun_T000002722.NT.trim.NT.macse.trim.filter.json,Psun_T000002722,ScmyWZ3_7291_HRSCAF_7434,172526441,172641529,0.0570283237448,0.251832499119,0.307195778467,134.835797391,0
Psun_T000019142.NT.trim.NT.macse.trim.filter.json,Psun_T000019142,ScmyWZ3_6009_HRSCAF_6127,72178814,72197748,0.0221188107942,0.1983887928,0.132517867122,387.294668926,0
Psun_T000024796.NT.trim.NT.macse.trim.filter.json,Psun_T000024796,ScmyWZ3_1656_HRSCAF_1709,15894926,15904816,0.0169354854158,0.269359480865,0.0751940719088,149.974118883,0
Psun_T000007168.NT.trim.NT.macse.trim.filter.json,Psun_T000007168,ScmyWZ3_6734_HRSCAF_6862,246219926,246231801,0.0148296943642,0.134241238351,0.131607765672,53.6763978145,2.36366481943e-13
Psun_T000026843.NT.trim.NT.macse.trim.filter.json,Psun_T000026843,ScmyWZ3_6728_HRSCAF_6856,22679099,22730750,0.00643584262492,0.154544719668,0.0612132500291,84.232742,0
Psun_T000002187.NT.trim.NT.macse.trim.filter.json,Psun_T000002187,ScmyWZ3_7291_HRSCAF_7434,137299497,137306675,6.96887123209e-10,0.34630471337,0,13.4003938607,0.000251571468084
Psun_T000013194.NT.trim.NT.macse.trim.filter.json,Psun_T000013194,ScmyWZ3_3742_HRSCAF_3828,207486845,207514738,0.0362038319901,0.304415661046,0.13234119593,133.398838432,0
Psun_T000021535.NT.trim.NT.macse.trim.filter.json,Psun_T000021535,ScmyWZ3_6520_HRSCAF_6643,104791025,104817713,0.0279289061966,0.32297128261,0.105338811957,174.582974822,0
Psun_T000014375.NT.trim.NT.macse.trim.filter.json,Psun_T000014375,ScmyWZ3_3390_HRSCAF_3471,102940566,102952088,0.0324152024444,0.239551621817,0.184783380023,51.5771545798,6.88338275268e-13
Psun_T000004696.NT.trim.NT.macse.trim.filter.json,Psun_T000004696,ScmyWZ3_6734_HRSCAF_6862,28053633,28063989,0.00739173385936,0.1906122526,0.0517909766964,127.980737626,0
Psun_T000003810.NT.trim.NT.macse.trim.filter.json,Psun_T000003810,ScmyWZ3_7291_HRSCAF_7434,296768722,296780321,0.0152484128585,0.295503094751,0.0494301807125,430.584584642,0
Psun_T000025716.NT.trim.NT.macse.trim.filter.json,Psun_T000025716,ScmyWZ3_7752_HRSCAF_7914,21476546,21479171,0.0592605880467,0.210061373467,0.364195599883,8.0647513493,0.00451346687898
Psun_T000016863.NT.trim.NT.macse.trim.filter.json,Psun_T000016863,ScmyWZ3_1570_HRSCAF_1621,116298762,116311995,0.0331316375483,0.190871475545,0.2359027327,37.1346145248,1.10249187557e-09
Psun_T000015047.NT.trim.NT.macse.trim.filter.json,Psun_T000015047,ScmyWZ3_3390_HRSCAF_3471,145753813,145774558,0.036859360071,0.329762914015,0.17428943761,48.5636210425,3.19744231092e-12
Psun_T000026276.NT.trim.NT.macse.trim.filter.json,Psun_T000026276,ScmyWZ3_5987_HRSCAF_6105,14512969,14525299,6.27369443705e-10,0.196937473929,0,21.1999782003,4.13769219176e-06
Psun_T000000635.NT.trim.NT.macse.trim.filter.json,Psun_T000000635,ScmyWZ3_7291_HRSCAF_7434,36329103,36344358,0.01522160401,0.275307814111,0.0762160460535,147.07942761,0
Psun_T000000693.NT.trim.NT.macse.trim.filter.json,Psun_T000000693,ScmyWZ3_7291_HRSCAF_7434,40919170,40928838,0.0445584153422,0.239120590373,0.201857523034,81.2915945548,0
Psun_T000025332.NT.trim.NT.macse.trim.filter.json,Psun_T000025332,ScmyWZ3_2690_HRSCAF_2759,3529220,3554655,0.00812440150562,0.311711615524,0.0411265132175,52.9145923299,3.48387985127e-13
Psun_T000013257.NT.trim.NT.macse.trim.filter.json,Psun_T000013257,ScmyWZ3_3742_HRSCAF_3828,209713784,209716420,0.0358208126271,0.151749547342,0.259180300249,24.0132850313,9.56732836288e-07
Psun_T000009813.NT.trim.NT.macse.trim.filter.json,Psun_T000009813,ScmyWZ3_3985_HRSCAF_4074,170292305,170294756,5.32114822965e-10,0.174095156003,0,15.8225368532,6.95689244274e-05
Psun_T000016956.NT.trim.NT.macse.trim.filter.json,Psun_T000016956,ScmyWZ3_1570_HRSCAF_1621,120358443,120360189,0.141294250862,0.286449180734,0.462383201636,2.14329462972,0.143194076287
Psun_T000017468.NT.trim.NT.macse.trim.filter.json,Psun_T000017468,ScmyWZ3_1570_HRSCAF_1621,138292195,138296303,0.0266308972975,0.212660791853,0.140428753837,51.4434377109,7.36855021444e-13
Psun_T000000570.NT.trim.NT.macse.trim.filter.json,Psun_T000000570,ScmyWZ3_7291_HRSCAF_7434,31476638,31498147,0.0154614956359,0.213440909105,0.0825708895744,185.391283246,0
Psun_T000001165.NT.trim.NT.macse.trim.filter.json,Psun_T000001165,ScmyWZ3_7291_HRSCAF_7434,92617061,92633351,0.0575302594153,0.251680096421,0.250950750831,202.90458385,0
Psun_T000027519.NT.trim.NT.macse.trim.filter.json,Psun_T000027519,ScmyWZ3_7756_HRSCAF_7947,11352884,11358519,0.049821250471,0.266256772349,0.200853477291,78.7426018711,0
Psun_T000005351.NT.trim.NT.macse.trim.filter.json,Psun_T000005351,ScmyWZ3_6734_HRSCAF_6862,92926815,92927861,0.0547897913493,0.207631451911,0.372476144317,8.28483969143,0.0039977433858
Psun_T000019052.NT.trim.NT.macse.trim.filter.json,Psun_T000019052,ScmyWZ3_6009_HRSCAF_6127,66865726,66883939,0.0260102638315,0.225962269898,0.144057728117,30.2294871393,3.83829306116e-08
Psun_T000022109.NT.trim.NT.macse.trim.filter.json,Psun_T000022109,ScmyWZ3_7747_HRSCAF_7900,18768051,18810170,0.0930572627543,0.1786210519,0.600378202942,5.50034609955,0.0190127103129
Psun_T000014499.NT.trim.NT.macse.trim.filter.json,Psun_T000014499,ScmyWZ3_3390_HRSCAF_3471,105005863,105014707,6.74488205671e-10,0.123622800426,0,15.5832587055,7.8950534711e-05
Psun_T000002307.NT.trim.NT.macse.trim.filter.json,Psun_T000002307,ScmyWZ3_7291_HRSCAF_7434,144369998,144393369,0.0433190357792,0.18053384581,0.276107571359,20.1490968039,7.1634064952e-06
Psun_T000020332.NT.trim.NT.macse.trim.filter.json,Psun_T000020332,ScmyWZ3_6009_HRSCAF_6127,126639442,126649745,0.0805366700512,0.547140030425,0.233000026832,18.7171565783,1.51612218693e-05
Psun_T000010051.NT.trim.NT.macse.trim.filter.json,Psun_T000010051,ScmyWZ3_3985_HRSCAF_4074,185578435,185591937,0.00990328839943,0.0623166575787,0.246707911658,11.4004413193,0.000734266606123
Psun_T000003580.NT.trim.NT.macse.trim.filter.json,Psun_T000003580,ScmyWZ3_7291_HRSCAF_7434,269591717,269601531,0.00211751906835,0.0539363630154,0.0436482117889,29.0381268472,7.09677218103e-08
Psun_T000005201.NT.trim.NT.macse.trim.filter.json,Psun_T000005201,ScmyWZ3_6734_HRSCAF_6862,78630050,78640826,0.0105471398469,0.220253567201,0.0738876266508,44.0099801219,3.26705329456e-11
Psun_T000018880.NT.trim.NT.macse.trim.filter.json,Psun_T000018880,ScmyWZ3_6009_HRSCAF_6127,58410465,58465753,0.0178464169789,0.262719547657,0.084336501799,206.59477955,0
Psun_T000005612.NT.trim.NT.macse.trim.filter.json,Psun_T000005612,ScmyWZ3_6734_HRSCAF_6862,129781866,129791966,0.020687776873,0.331943626085,0.0692854079532,59.8700042546,1.01030295241e-14
Psun_T000008112.NT.trim.NT.macse.trim.filter.json,Psun_T000008112,ScmyWZ3_3985_HRSCAF_4074,22861334,22905021,0.0165891496806,0.214354673321,0.100545873858,117.914306149,0
Psun_T000023827.NT.trim.NT.macse.trim.filter.json,Psun_T000023827,ScmyWZ3_2948_HRSCAF_3022,1261822,1290529,0.00719348507461,0.17538790524,0.0438266877357,157.405572125,0
Psun_T000014198.NT.trim.NT.macse.trim.filter.json,Psun_T000014198,ScmyWZ3_3390_HRSCAF_3471,78805400,78819593,0.0772861829354,0.239987470574,0.398618629644,14.5837225731,0.000134067623928
Psun_T000027191.NT.trim.NT.macse.trim.filter.json,Psun_T000027191,ScmyWZ3_1133_HRSCAF_1176,3262060,3300410,0.0142115369741,0.254023697783,0.0711057080258,285.10420087,0
Psun_T000022971.NT.trim.NT.macse.trim.filter.json,Psun_T000022971,ScmyWZ3_3611_HRSCAF_3694,4784080,4846299,0.0571833663241,0.445426534581,0.18379985768,309.201878702,0
Psun_T000000380.NT.trim.NT.macse.trim.filter.json,Psun_T000000380,ScmyWZ3_7291_HRSCAF_7434,14141351,14161607,0.0265428939953,0.435119016794,0.0714316349692,61.2120314012,5.10702591328e-15
Psun_T000002042.NT.trim.NT.macse.trim.filter.json,Psun_T000002042,ScmyWZ3_7291_HRSCAF_7434,128828919,128841515,0.0183334363132,0.273022268428,0.066870168886,44.9777121962,1.99289473812e-11
Psun_T000027987.NT.trim.NT.macse.trim.filter.json,Psun_T000027987,ScmyWZ3_3149_HRSCAF_3228,642,911,0.117865492651,0.143314478001,0.865000372263,0.0414912401659,0.838592641715
Psun_T000008748.NT.trim.NT.macse.trim.filter.json,Psun_T000008748,ScmyWZ3_3985_HRSCAF_4074,105298432,105304057,0.0950550141836,0.166321468184,0.687472327676,2.86634277992,0.090450195576
Psun_T000001782.NT.trim.NT.macse.trim.filter.json,Psun_T000001782,ScmyWZ3_7291_HRSCAF_7434,104237074,104260164,0.00125052492446,0.245195695052,0.00466393357478,131.961703225,0
Psun_T000026388.NT.trim.NT.macse.trim.filter.json,Psun_T000026388,ScmyWZ3_7751_HRSCAF_7911,6316067,6398485,0.0992197055427,0.398277963604,0.294480011572,26.1703319716,3.12588362972e-07
Psun_T000002246.NT.trim.NT.macse.trim.filter.json,Psun_T000002246,ScmyWZ3_7291_HRSCAF_7434,141211536,141230537,0.0285805625737,0.319467168028,0.09373712402,47.2036523037,6.39810426861e-12
Psun_T000000680.NT.trim.NT.macse.trim.filter.json,Psun_T000000680,ScmyWZ3_7291_HRSCAF_7434,39772666,39786033,0.0324162325852,0.159763236926,0.266366501226,12.7977860253,0.000347029793515
Psun_T000005919.NT.trim.NT.macse.trim.filter.json,Psun_T000005919,ScmyWZ3_6734_HRSCAF_6862,150197424,150204589,0.00711393742841,0.265689451252,0.0321856398422,60.7006365026,6.66133814775e-15
Psun_T000003361.NT.trim.NT.macse.trim.filter.json,Psun_T000003361,ScmyWZ3_7291_HRSCAF_7434,247413139,247470347,0.00489881447209,0.126964682567,0.0364817354742,77.5923670067,0
Psun_T000026195.NT.trim.NT.macse.trim.filter.json,Psun_T000026195,ScmyWZ3_5987_HRSCAF_6105,3991064,4011430,0.0150241308829,0.24624238406,0.0854295754272,104.41519954,0
Psun_T000021203.NT.trim.NT.macse.trim.filter.json,Psun_T000021203,ScmyWZ3_6520_HRSCAF_6643,74847917,74855384,0.0196317647752,0.292118344384,0.0551213419722,126.434831762,0
Psun_T000004866.NT.trim.NT.macse.trim.filter.json,Psun_T000004866,ScmyWZ3_6734_HRSCAF_6862,35704661,35711495,6.54375532425e-10,0.101417667485,0,35.4407229178,2.6293172084e-09
Psun_T000020127.NT.trim.NT.macse.trim.filter.json,Psun_T000020127,ScmyWZ3_6009_HRSCAF_6127,119830326,119839939,0.028651976035,0.221079472869,0.186034129009,52.030553589,5.46451772721e-13
Psun_T000026462.NT.trim.NT.macse.trim.filter.json,Psun_T000026462,ScmyWZ3_7751_HRSCAF_7911,13101644,13104856,0.00731345485027,0.157372027056,0.0287420191953,32.173225452,1.41020785049e-08
Psun_T000011668.NT.trim.NT.macse.trim.filter.json,Psun_T000011668,ScmyWZ3_3742_HRSCAF_3828,122248007,122783666,0.0019894301367,0.275263367657,0.00919454485064,88.4972256858,0
Psun_T000000043.NT.trim.NT.macse.trim.filter.json,Psun_T000000043,ScmyWZ3_7291_HRSCAF_7434,971981,983327,0.0158798143549,0.195663626931,0.109316084523,32.700849309,1.07490244483e-08
Psun_T000007303.NT.trim.NT.macse.trim.filter.json,Psun_T000007303,ScmyWZ3_6734_HRSCAF_6862,263042922,263058848,0.006507606682,0.171870949463,0.0476248951897,69.4730903958,1.11022302463e-16
Psun_T000017183.NT.trim.NT.macse.trim.filter.json,Psun_T000017183,ScmyWZ3_1570_HRSCAF_1621,132623516,132649373,0.0512331525055,0.214369547286,0.320551607896,26.5588158718,2.55635512425e-07
Psun_T000020745.NT.trim.NT.macse.trim.filter.json,Psun_T000020745,ScmyWZ3_6520_HRSCAF_6643,50611136,50619035,0.0447024319416,0.21764660981,0.244559901189,27.777319885,1.3611244043e-07
Psun_T000004876.NT.trim.NT.macse.trim.filter.json,Psun_T000004876,ScmyWZ3_6734_HRSCAF_6862,36578310,36613723,0.0321677824544,0.326454520156,0.178222988964,29.4738985487,5.66748495912e-08
Psun_T000019611.NT.trim.NT.macse.trim.filter.json,Psun_T000019611,ScmyWZ3_6009_HRSCAF_6127,99830113,99849181,0.0176618638277,0.160785602961,0.146652964304,46.3054975531,1.01180175349e-11
Psun_T000013309.NT.trim.NT.macse.trim.filter.json,Psun_T000013309,ScmyWZ3_3742_HRSCAF_3828,211191200,211204371,0.0428153433546,0.244549669701,0.238850098444,25.778078219,3.83014126637e-07
Psun_T000014418.NT.trim.NT.macse.trim.filter.json,Psun_T000014418,ScmyWZ3_3390_HRSCAF_3471,103643646,103654982,0.0119833261001,0.219301118741,0.0659405166677,32.2371591003,1.36455923228e-08
Psun_T000002344.NT.trim.NT.macse.trim.filter.json,Psun_T000002344,ScmyWZ3_7291_HRSCAF_7434,145070732,145092815,0.0062261612282,0.200965876536,0.0438757400803,83.2710495855,0
Psun_T000025464.NT.trim.NT.macse.trim.filter.json,Psun_T000025464,ScmyWZ3_2690_HRSCAF_2759,20770593,20789328,0.0389314198789,0.384144962795,0.147752807752,88.8143349129,0
Psun_T000005284.NT.trim.NT.macse.trim.filter.json,Psun_T000005284,ScmyWZ3_6734_HRSCAF_6862,90320135,90370784,0.00267429826682,0.239816427205,0.0140330285874,109.500299107,0
Psun_T000026714.NT.trim.NT.macse.trim.filter.json,Psun_T000026714,ScmyWZ3_6728_HRSCAF_6856,6742728,6756255,0.00629711244916,0.0746076048923,0.070091414058,5.94276541488,0.014777814211
Psun_T000027379.NT.trim.NT.macse.trim.filter.json,Psun_T000027379,ScmyWZ3_1133_HRSCAF_1176,13178956,13180593,0.00389575004105,0.460242355746,0.00809324805377,88.2330134035,0
Psun_T000011895.NT.trim.NT.macse.trim.filter.json,Psun_T000011895,ScmyWZ3_3742_HRSCAF_3828,138981475,139129585,0.00858350397162,0.158907944207,0.0604234092056,84.0704852591,0
Psun_T000021796.NT.trim.NT.macse.trim.filter.json,Psun_T000021796,ScmyWZ3_6520_HRSCAF_6643,115263652,115273312,0.0442868386254,0.294684450378,0.176513187373,20.8543371863,4.95568812953e-06
Psun_T000026140.NT.trim.NT.macse.trim.filter.json,Psun_T000026140,ScmyWZ3_1551_HRSCAF_1602,26673530,26689986,0.00635362646477,0.185501870308,0.044519421031,91.105542934,0
Psun_T000000710.NT.trim.NT.macse.trim.filter.json,Psun_T000000710,ScmyWZ3_7291_HRSCAF_7434,42053273,42110145,0.0581358979121,0.229453569302,0.374814287697,101.514427253,0
Psun_T000004177.NT.trim.NT.macse.trim.filter.json,Psun_T000004177,ScmyWZ3_6734_HRSCAF_6862,10108893,10122298,0.0210458442032,0.302924625576,0.0611546121841,55.1858049123,1.09690034833e-13
Psun_T000022846.NT.trim.NT.macse.trim.filter.json,Psun_T000022846,ScmyWZ3_7747_HRSCAF_7900,113104243,113145272,0.0617934996124,0.169015539032,0.436766917672,38.9876042915,4.26505053497e-10
Psun_T000020302.NT.trim.NT.macse.trim.filter.json,Psun_T000020302,ScmyWZ3_6009_HRSCAF_6127,125732880,125735071,5.28829491988e-10,0.253976704204,0,25.4250983539,4.59895721283e-07
Psun_T000016560.NT.trim.NT.macse.trim.filter.json,Psun_T000016560,ScmyWZ3_1570_HRSCAF_1621,108813671,108821396,0.108811124312,0.266752750269,0.505433053628,13.1355479475,0.000289745524859
Psun_T000006454.NT.trim.NT.macse.trim.filter.json,Psun_T000006454,ScmyWZ3_6734_HRSCAF_6862,189968214,189980002,0.015671662795,0.141780210304,0.124641161164,19.9921837164,7.77593707058e-06
Psun_T000016724.NT.trim.NT.macse.trim.filter.json,Psun_T000016724,ScmyWZ3_1570_HRSCAF_1621,111615293,111617750,0.045959057568,0.261366489708,0.242585069794,13.0352318079,0.000305685385323
Psun_T000007386.NT.trim.NT.macse.trim.filter.json,Psun_T000007386,ScmyWZ3_6734_HRSCAF_6862,265601509,265622556,0.0634171786754,0.199729763446,0.311557926529,37.804175744,7.82141795774e-10
Psun_T000017033.NT.trim.NT.macse.trim.filter.json,Psun_T000017033,ScmyWZ3_1570_HRSCAF_1621,123017511,123048628,0.000944606773357,0.128923877685,0.0113929346906,78.5469939663,0
Psun_T000026412.NT.trim.NT.macse.trim.filter.json,Psun_T000026412,ScmyWZ3_7751_HRSCAF_7911,8908103,8933869,0.00704648885185,0.304939997993,0.0238331579874,52.9925525543,3.34843264227e-13
Psun_T000003003.NT.trim.NT.macse.trim.filter.json,Psun_T000003003,ScmyWZ3_7291_HRSCAF_7434,216276194,216283969,0.0266235716488,0.185117187265,0.179920330648,55.4064152177,9.80326930744e-14
Psun_T000004058.NT.trim.NT.macse.trim.filter.json,Psun_T000004058,ScmyWZ3_6734_HRSCAF_6862,5789964,5801175,0.0784807844016,0.237624499113,0.325418188783,15.7196110856,7.34585959381e-05
Psun_T000009066.NT.trim.NT.macse.trim.filter.json,Psun_T000009066,ScmyWZ3_3985_HRSCAF_4074,145929552,145931787,0.0157207819432,0.251256300674,0.0668086949105,39.9693273837,2.57982191165e-10
